transaction_id,customer_id,transaction_date,transaction_type,amount,product_category,region,is_outlier,year_month
TXN-019954,CUST-00570,2023-12-22,Payment,26.87,Credit Card,East,False,2023-12
TXN-013687,CUST-00400,2023-12-22,Fee,13.71,Investment Fund,Central,False,2023-12
TXN-017704,CUST-00508,2023-12-22,Deposit,58.62,Mortgage,North,False,2023-12
TXN-024805,CUST-00713,2023-12-22,Withdrawal,160.15,Savings Account,Central,False,2023-12
TXN-044235,CUST-01277,2023-12-22,Deposit,20.25,Auto Loan,West,False,2023-12
TXN-003545,CUST-00108,2023-12-22,Payment,24.0,Savings Account,West,False,2023-12
TXN-002607,CUST-00081,2023-12-22,Withdrawal,137.12,Investment Fund,South,False,2023-12
TXN-025594,CUST-00736,2023-12-22,Deposit,226.95,Personal Loan,Central,True,2023-12
TXN-013929,CUST-00407,2023-12-22,Withdrawal,648.48,Auto Loan,Central,True,2023-12
TXN-012305,CUST-00361,2023-12-22,Payment,15.07,Savings Account,East,False,2023-12
TXN-049614,CUST-01430,2023-12-22,Withdrawal,37.74,Auto Loan,North,False,2023-12
TXN-038975,CUST-01123,2023-12-22,Withdrawal,1.7,Personal Loan,North,False,2023-12
TXN-015077,CUST-00439,2023-12-22,Transfer,73.35,Business Loan,East,False,2023-12
TXN-011467,CUST-00339,2023-12-22,Transfer,175.89,Auto Loan,North,True,2023-12
TXN-040681,CUST-01173,2023-12-22,Withdrawal,130.13,Personal Loan,South,False,2023-12
TXN-046461,CUST-01337,2023-12-22,Withdrawal,6.08,Credit Card,West,False,2023-12
TXN-034820,CUST-01002,2023-12-22,Deposit,9.21,Auto Loan,West,False,2023-12
TXN-002421,CUST-00075,2023-12-22,Deposit,47.11,Business Loan,North,False,2023-12
TXN-033220,CUST-00958,2023-12-22,Payment,92.89,Investment Fund,South,False,2023-12
TXN-019197,CUST-00550,2023-12-22,Transfer,110.44,Credit Card,South,False,2023-12
TXN-043191,CUST-01246,2023-12-22,Interest,110.95,Credit Card,West,False,2023-12
TXN-040600,CUST-01170,2023-12-22,Fee,40.11,Investment Fund,West,False,2023-12
TXN-012819,CUST-00375,2023-12-22,Transfer,97.39,Personal Loan,East,False,2023-12
TXN-021108,CUST-00606,2023-12-22,Transfer,149.93,Business Loan,West,False,2023-12
TXN-005258,CUST-00162,2023-12-22,Deposit,75.8,Investment Fund,Central,False,2023-12
TXN-047663,CUST-01372,2023-12-22,Deposit,18.43,Savings Account,North,False,2023-12
TXN-025476,CUST-00733,2023-12-22,Deposit,23.28,Credit Card,West,False,2023-12
TXN-001361,CUST-00040,2023-12-22,Withdrawal,38.58,Savings Account,Central,False,2023-12
TXN-033111,CUST-00955,2023-12-22,Deposit,121.56,Personal Loan,Central,False,2023-12
TXN-011204,CUST-00331,2023-12-22,Payment,43.48,Credit Card,North,False,2023-12
TXN-037247,CUST-01070,2023-12-23,Payment,19.97,Credit Card,West,False,2023-12
TXN-051698,CUST-01490,2023-12-23,Withdrawal,19.28,Credit Card,Central,False,2023-12
TXN-004807,CUST-00148,2023-12-23,Withdrawal,91.84,Auto Loan,West,False,2023-12
TXN-011709,CUST-00347,2023-12-23,Fee,209.27,Insurance,West,True,2023-12
TXN-013347,CUST-00391,2023-12-23,Payment,223.79,Credit Card,East,True,2023-12
TXN-008113,CUST-00243,2023-12-23,Deposit,1.73,Auto Loan,East,False,2023-12
TXN-039302,CUST-01134,2023-12-23,Withdrawal,45.53,Personal Loan,Central,False,2023-12
TXN-001135,CUST-00034,2023-12-23,Withdrawal,16.53,Business Loan,East,False,2023-12
TXN-020676,CUST-00593,2023-12-23,Payment,5.35,Personal Loan,North,False,2023-12
TXN-011833,CUST-00349,2023-12-23,Payment,288.17,Personal Loan,West,True,2023-12
TXN-027441,CUST-00788,2023-12-23,Transfer,40.73,Insurance,North,False,2023-12
TXN-001288,CUST-00038,2023-12-23,Payment,378.52,Savings Account,South,True,2023-12
TXN-006848,CUST-00209,2023-12-23,Withdrawal,59.16,Business Loan,Central,False,2023-12
TXN-050544,CUST-01455,2023-12-23,Deposit,3.9,Savings Account,West,False,2023-12
TXN-034111,CUST-00983,2023-12-23,Withdrawal,55.07,Personal Loan,East,False,2023-12
TXN-042889,CUST-01237,2023-12-23,Payment,64.64,Savings Account,West,False,2023-12
TXN-011913,CUST-00351,2023-12-23,Withdrawal,29.13,Personal Loan,West,False,2023-12
TXN-021979,CUST-00631,2023-12-23,Transfer,25.12,Business Loan,East,False,2023-12
TXN-012696,CUST-00372,2023-12-23,Transfer,131.36,Auto Loan,East,False,2023-12
TXN-042786,CUST-01234,2023-12-23,Payment,76.59,Auto Loan,North,False,2023-12
TXN-042725,CUST-01232,2023-12-23,Deposit,101.6,Mortgage,East,False,2023-12
TXN-013950,CUST-00407,2023-12-23,Deposit,14.47,Investment Fund,Central,False,2023-12
TXN-034396,CUST-00989,2023-12-23,Deposit,200.83,Business Loan,East,True,2023-12
TXN-048849,CUST-01406,2023-12-23,Payment,11.93,Insurance,Central,False,2023-12
TXN-010599,CUST-00311,2023-12-23,Withdrawal,29.02,Insurance,Central,False,2023-12
TXN-021783,CUST-00626,2023-12-23,Deposit,247.75,Auto Loan,West,True,2023-12
TXN-034331,CUST-00988,2023-12-23,Fee,34.07,Mortgage,South,False,2023-12
TXN-011157,CUST-00330,2023-12-23,Fee,105.38,Personal Loan,South,False,2023-12
TXN-031847,CUST-00916,2023-12-23,Deposit,49.95,Personal Loan,North,False,2023-12
TXN-033714,CUST-00972,2023-12-23,Interest,95.84,Savings Account,Central,False,2023-12
TXN-050153,CUST-01444,2023-12-23,Payment,7.37,Business Loan,South,False,2023-12
TXN-010996,CUST-00325,2023-12-23,Payment,77.74,Mortgage,East,False,2023-12
TXN-032916,CUST-00948,2023-12-23,Withdrawal,46.62,Personal Loan,East,False,2023-12
TXN-050075,CUST-01442,2023-12-23,Withdrawal,300.05,Personal Loan,Central,True,2023-12
TXN-033124,CUST-00955,2023-12-23,Withdrawal,4.11,Credit Card,Central,False,2023-12
TXN-033128,CUST-00956,2023-12-23,Payment,31.48,Personal Loan,South,False,2023-12
TXN-043915,CUST-01267,2023-12-23,Deposit,41.81,Insurance,West,False,2023-12
TXN-017726,CUST-00509,2023-12-23,Payment,24.94,Investment Fund,Central,False,2023-12
TXN-033255,CUST-00959,2023-12-23,Interest,34.38,Personal Loan,Central,False,2023-12
TXN-033300,CUST-00960,2023-12-23,Interest,38.24,Savings Account,North,False,2023-12
TXN-016158,CUST-00466,2023-12-23,Payment,24.29,Investment Fund,East,False,2023-12
TXN-047775,CUST-01375,2023-12-23,Payment,34.7,Insurance,Central,False,2023-12
TXN-033488,CUST-00966,2023-12-23,Fee,18.65,Mortgage,East,False,2023-12
TXN-012748,CUST-00373,2023-12-23,Payment,54.36,Investment Fund,West,False,2023-12
TXN-043505,CUST-01255,2023-12-23,Interest,7.22,Auto Loan,Central,False,2023-12
TXN-021767,CUST-00626,2023-12-23,Withdrawal,62.72,Insurance,West,False,2023-12
TXN-023217,CUST-00668,2023-12-23,Interest,21.2,Savings Account,South,False,2023-12
TXN-006531,CUST-00200,2023-12-23,Fee,60.46,Insurance,Central,False,2023-12
TXN-034967,CUST-01006,2023-12-23,Payment,25.07,Mortgage,South,False,2023-12
TXN-005420,CUST-00166,2023-12-23,Withdrawal,280.05,Investment Fund,North,True,2023-12
TXN-047378,CUST-01363,2023-12-23,Withdrawal,124.75,Insurance,North,False,2023-12
TXN-038967,CUST-01122,2023-12-23,Payment,106.38,Business Loan,Central,False,2023-12
TXN-019226,CUST-00550,2023-12-23,Deposit,4.34,Credit Card,South,False,2023-12
TXN-014456,CUST-00420,2023-12-23,Deposit,33.05,Auto Loan,Central,False,2023-12
TXN-016579,CUST-00478,2023-12-23,Deposit,102.16,Personal Loan,South,False,2023-12
TXN-040342,CUST-01163,2023-12-23,Payment,27.64,Mortgage,North,False,2023-12
TXN-000909,CUST-00027,2023-12-23,Interest,7.64,Business Loan,South,False,2023-12
TXN-004456,CUST-00138,2023-12-23,Deposit,8.62,Insurance,Central,False,2023-12
TXN-028918,CUST-00830,2023-12-23,Transfer,65.64,Auto Loan,East,False,2023-12
TXN-008043,CUST-00241,2023-12-23,Transfer,117.04,Investment Fund,North,False,2023-12
TXN-046688,CUST-01344,2023-12-23,Fee,64.21,Investment Fund,West,False,2023-12
TXN-000187,CUST-00006,2023-12-23,Deposit,57.3,Auto Loan,South,False,2023-12
TXN-046718,CUST-01344,2023-12-23,Payment,43.92,Mortgage,West,False,2023-12
TXN-008766,CUST-00261,2023-12-23,Payment,202.33,Investment Fund,East,True,2023-12
TXN-016356,CUST-00471,2023-12-23,Payment,55.71,Business Loan,North,False,2023-12
TXN-028398,CUST-00814,2023-12-23,Withdrawal,17.42,Savings Account,Central,False,2023-12
TXN-012301,CUST-00361,2023-12-23,Transfer,244.13,Auto Loan,East,True,2023-12
TXN-027827,CUST-00800,2023-12-23,Payment,133.25,Personal Loan,East,False,2023-12
TXN-045871,CUST-01322,2023-12-23,Fee,12.12,Auto Loan,South,False,2023-12
TXN-025308,CUST-00728,2023-12-23,Transfer,309.84,Credit Card,Central,True,2023-12
TXN-031209,CUST-00896,2023-12-23,Payment,17.51,Mortgage,South,False,2023-12
TXN-012480,CUST-00367,2023-12-23,Payment,103.76,Personal Loan,South,False,2023-12
TXN-050993,CUST-01468,2023-12-23,Fee,16.01,Credit Card,Central,False,2023-12
TXN-010024,CUST-00296,2023-12-23,Transfer,178.69,Credit Card,West,True,2023-12
TXN-015175,CUST-00442,2023-12-23,Payment,7.11,Personal Loan,West,False,2023-12
TXN-010760,CUST-00316,2023-12-23,Fee,14.14,Auto Loan,West,False,2023-12
TXN-025981,CUST-00749,2023-12-23,Transfer,19.16,Investment Fund,East,False,2023-12
TXN-016207,CUST-00467,2023-12-23,Deposit,12.96,Personal Loan,East,False,2023-12
TXN-021327,CUST-00614,2023-12-23,Transfer,29.87,Savings Account,North,False,2023-12
TXN-020083,CUST-00575,2023-12-24,Withdrawal,14.56,Auto Loan,Central,False,2023-12
TXN-010628,CUST-00312,2023-12-24,Fee,84.38,Business Loan,North,False,2023-12
TXN-012031,CUST-00354,2023-12-24,Fee,41.67,Business Loan,West,False,2023-12
TXN-020087,CUST-00575,2023-12-24,Payment,98.28,Savings Account,Central,False,2023-12
TXN-010314,CUST-00305,2023-12-24,Payment,25.44,Personal Loan,Central,False,2023-12
TXN-020444,CUST-00587,2023-12-24,Fee,117.73,Personal Loan,East,False,2023-12
TXN-020469,CUST-00588,2023-12-24,Withdrawal,141.39,Investment Fund,West,False,2023-12
TXN-047284,CUST-01361,2023-12-24,Payment,256.14,Investment Fund,West,True,2023-12
TXN-025710,CUST-00740,2023-12-24,Payment,15.43,Auto Loan,Central,False,2023-12
TXN-038962,CUST-01122,2023-12-24,Payment,63.58,Investment Fund,Central,False,2023-12
TXN-028669,CUST-00823,2023-12-24,Interest,11.57,Savings Account,West,False,2023-12
TXN-038469,CUST-01109,2023-12-24,Fee,18.91,Insurance,North,False,2023-12
TXN-005467,CUST-00168,2023-12-24,Payment,15.39,Business Loan,South,False,2023-12
TXN-022019,CUST-00632,2023-12-24,Interest,30.25,Investment Fund,West,False,2023-12
TXN-012080,CUST-00355,2023-12-24,Interest,8.78,Investment Fund,West,False,2023-12
TXN-007743,CUST-00233,2023-12-24,Fee,84.58,Savings Account,North,False,2023-12
TXN-028173,CUST-00809,2023-12-24,Payment,8.81,Business Loan,North,False,2023-12
TXN-045890,CUST-01322,2023-12-24,Deposit,124.66,Savings Account,South,False,2023-12
TXN-013208,CUST-00387,2023-12-24,Transfer,7.25,Auto Loan,East,False,2023-12
TXN-048293,CUST-01391,2023-12-24,Deposit,104.58,Savings Account,South,False,2023-12
TXN-015839,CUST-00458,2023-12-24,Payment,57.84,Personal Loan,South,False,2023-12
TXN-042323,CUST-01222,2023-12-24,Payment,184.77,Insurance,South,True,2023-12
TXN-021520,CUST-00619,2023-12-24,Deposit,55.49,Mortgage,South,False,2023-12
TXN-003963,CUST-00122,2023-12-24,Payment,29.21,Personal Loan,East,False,2023-12
TXN-051027,CUST-01469,2023-12-24,Deposit,119.24,Auto Loan,West,False,2023-12
TXN-018864,CUST-00541,2023-12-24,Deposit,147.52,Insurance,Central,False,2023-12
TXN-035774,CUST-01029,2023-12-24,Transfer,3.45,Savings Account,North,False,2023-12
TXN-004108,CUST-00126,2023-12-24,Deposit,130.44,Insurance,North,False,2023-12
TXN-004159,CUST-00128,2023-12-24,Transfer,35.05,Credit Card,North,False,2023-12
TXN-009285,CUST-00275,2023-12-24,Payment,7.65,Savings Account,Central,False,2023-12
TXN-014705,CUST-00427,2023-12-24,Withdrawal,25.25,Savings Account,Central,False,2023-12
TXN-034593,CUST-00995,2023-12-24,Withdrawal,11.42,Personal Loan,West,False,2023-12
TXN-034472,CUST-00992,2023-12-24,Interest,95.65,Insurance,West,False,2023-12
TXN-027385,CUST-00787,2023-12-24,Deposit,2.09,Investment Fund,North,False,2023-12
TXN-032801,CUST-00944,2023-12-24,Payment,13.81,Business Loan,Central,False,2023-12
TXN-033034,CUST-00952,2023-12-24,Withdrawal,4.33,Personal Loan,West,False,2023-12
TXN-010937,CUST-00323,2023-12-24,Withdrawal,29.78,Investment Fund,North,False,2023-12
TXN-027221,CUST-00783,2023-12-24,Transfer,9.11,Investment Fund,Central,False,2023-12
TXN-031979,CUST-00921,2023-12-24,Payment,45.45,Insurance,South,False,2023-12
TXN-003172,CUST-00097,2023-12-24,Deposit,37.24,Investment Fund,East,False,2023-12
TXN-008981,CUST-00267,2023-12-24,Fee,31.91,Savings Account,East,False,2023-12
TXN-031862,CUST-00917,2023-12-24,Payment,51.28,Insurance,South,False,2023-12
TXN-025153,CUST-00723,2023-12-24,Deposit,152.8,Insurance,East,False,2023-12
TXN-009445,CUST-00279,2023-12-24,Transfer,9.42,Credit Card,East,False,2023-12
TXN-024588,CUST-00706,2023-12-24,Fee,140.35,Mortgage,East,False,2023-12
TXN-034254,CUST-00986,2023-12-24,Withdrawal,7.51,Credit Card,South,False,2023-12
TXN-027661,CUST-00795,2023-12-24,Payment,28.13,Insurance,West,False,2023-12
TXN-002377,CUST-00074,2023-12-24,Deposit,72.07,Investment Fund,West,False,2023-12
TXN-026415,CUST-00760,2023-12-24,Transfer,233.35,Insurance,North,True,2023-12
TXN-040838,CUST-01176,2023-12-24,Deposit,63.29,Savings Account,Central,False,2023-12
TXN-001441,CUST-00043,2023-12-24,Payment,26.63,Personal Loan,East,False,2023-12
TXN-040832,CUST-01176,2023-12-24,Fee,48.5,Personal Loan,Central,False,2023-12
TXN-020955,CUST-00601,2023-12-24,Withdrawal,109.55,Business Loan,South,False,2023-12
TXN-047436,CUST-01365,2023-12-24,Deposit,73.99,Auto Loan,East,False,2023-12
TXN-036837,CUST-01059,2023-12-24,Payment,3.67,Personal Loan,West,False,2023-12
TXN-016487,CUST-00476,2023-12-24,Deposit,2.72,Insurance,South,False,2023-12
TXN-019501,CUST-00558,2023-12-24,Withdrawal,173.35,Credit Card,North,True,2023-12
TXN-026092,CUST-00752,2023-12-24,Transfer,22.16,Investment Fund,North,False,2023-12
TXN-048638,CUST-01401,2023-12-24,Fee,58.38,Auto Loan,South,False,2023-12
TXN-004801,CUST-00147,2023-12-24,Interest,28.94,Investment Fund,Central,False,2023-12
TXN-037431,CUST-01077,2023-12-24,Deposit,34.85,Savings Account,Central,False,2023-12
TXN-005561,CUST-00170,2023-12-24,Payment,49.92,Credit Card,West,False,2023-12
TXN-028736,CUST-00825,2023-12-24,Withdrawal,14.43,Auto Loan,North,False,2023-12
TXN-005523,CUST-00169,2023-12-24,Withdrawal,56.11,Business Loan,Central,False,2023-12
TXN-051734,CUST-01492,2023-12-24,Deposit,49.98,Personal Loan,North,False,2023-12
TXN-009824,CUST-00291,2023-12-24,Payment,28.58,Credit Card,Central,False,2023-12
TXN-046979,CUST-01350,2023-12-24,Deposit,33.55,Business Loan,North,False,2023-12
TXN-005952,CUST-00181,2023-12-24,Interest,129.62,Investment Fund,East,False,2023-12
TXN-036891,CUST-01060,2023-12-24,Withdrawal,74.09,Investment Fund,North,False,2023-12
TXN-019225,CUST-00550,2023-12-24,Transfer,109.03,Insurance,South,False,2023-12
TXN-011559,CUST-00341,2023-12-24,Interest,43.23,Auto Loan,Central,False,2023-12
TXN-049183,CUST-01415,2023-12-24,Deposit,4.95,Mortgage,East,False,2023-12
TXN-036309,CUST-01043,2023-12-24,Interest,5.47,Insurance,South,False,2023-12
TXN-036103,CUST-01036,2023-12-24,Transfer,31.83,Auto Loan,North,False,2023-12
TXN-030797,CUST-00885,2023-12-24,Deposit,39.79,Mortgage,North,False,2023-12
TXN-044974,CUST-01297,2023-12-25,Withdrawal,38.11,Savings Account,West,False,2023-12
TXN-042974,CUST-01240,2023-12-25,Deposit,18.97,Auto Loan,Central,False,2023-12
TXN-037264,CUST-01071,2023-12-25,Withdrawal,68.02,Business Loan,South,False,2023-12
TXN-043248,CUST-01247,2023-12-25,Payment,9.3,Business Loan,East,False,2023-12
TXN-041158,CUST-01185,2023-12-25,Withdrawal,15.96,Auto Loan,Central,False,2023-12
TXN-050514,CUST-01455,2023-12-25,Withdrawal,14.53,Credit Card,West,False,2023-12
TXN-047020,CUST-01351,2023-12-25,Transfer,5.23,Savings Account,East,False,2023-12
TXN-000589,CUST-00017,2023-12-25,Withdrawal,34.54,Mortgage,North,False,2023-12
TXN-001682,CUST-00050,2023-12-25,Payment,19.55,Auto Loan,South,False,2023-12
TXN-030232,CUST-00868,2023-12-25,Fee,8.88,Savings Account,Central,False,2023-12
TXN-031928,CUST-00919,2023-12-25,Deposit,37.28,Investment Fund,East,False,2023-12
TXN-005471,CUST-00168,2023-12-25,Withdrawal,10.44,Business Loan,South,False,2023-12
TXN-026432,CUST-00761,2023-12-25,Withdrawal,62.4,Personal Loan,West,False,2023-12
TXN-036167,CUST-01038,2023-12-25,Withdrawal,49.9,Auto Loan,North,False,2023-12
TXN-044951,CUST-01296,2023-12-25,Withdrawal,193.23,Auto Loan,East,True,2023-12
TXN-033043,CUST-00953,2023-12-25,Interest,19.53,Mortgage,North,False,2023-12
TXN-008861,CUST-00264,2023-12-25,Deposit,19.13,Savings Account,Central,False,2023-12
TXN-038359,CUST-01106,2023-12-25,Deposit,32.09,Auto Loan,West,False,2023-12
TXN-035841,CUST-01030,2023-12-25,Withdrawal,43.33,Insurance,South,False,2023-12
TXN-045627,CUST-01316,2023-12-25,Deposit,18.25,Business Loan,South,False,2023-12
TXN-042836,CUST-01235,2023-12-25,Fee,11.71,Investment Fund,Central,False,2023-12
TXN-051750,CUST-01493,2023-12-25,Withdrawal,1394.84,Personal Loan,West,True,2023-12
TXN-030180,CUST-00867,2023-12-25,Deposit,15.97,Business Loan,West,False,2023-12
TXN-006327,CUST-00191,2023-12-25,Payment,336.12,Credit Card,East,True,2023-12
TXN-004451,CUST-00138,2023-12-25,Transfer,25.86,Investment Fund,Central,False,2023-12
TXN-031164,CUST-00895,2023-12-25,Interest,4.83,Personal Loan,West,False,2023-12
TXN-048894,CUST-01407,2023-12-25,Deposit,9.45,Auto Loan,South,False,2023-12
TXN-050906,CUST-01464,2023-12-25,Deposit,9.08,Investment Fund,South,False,2023-12
TXN-036589,CUST-01053,2023-12-25,Withdrawal,24.42,Investment Fund,North,False,2023-12
TXN-007870,CUST-00237,2023-12-25,Payment,67.88,Personal Loan,West,False,2023-12
TXN-028885,CUST-00830,2023-12-25,Fee,283.01,Personal Loan,East,True,2023-12
TXN-042336,CUST-01222,2023-12-25,Withdrawal,78.46,Savings Account,South,False,2023-12
TXN-036796,CUST-01058,2023-12-25,Deposit,14.73,Mortgage,West,False,2023-12
TXN-048332,CUST-01392,2023-12-25,Transfer,46.73,Savings Account,Central,False,2023-12
TXN-037874,CUST-01091,2023-12-25,Withdrawal,6.33,Personal Loan,Central,False,2023-12
TXN-045677,CUST-01317,2023-12-25,Transfer,11.84,Mortgage,Central,False,2023-12
TXN-036268,CUST-01041,2023-12-25,Withdrawal,7.76,Auto Loan,West,False,2023-12
TXN-001540,CUST-00046,2023-12-25,Deposit,35.42,Business Loan,Central,False,2023-12
TXN-038569,CUST-01111,2023-12-25,Withdrawal,46.32,Investment Fund,Central,False,2023-12
TXN-042768,CUST-01233,2023-12-25,Payment,16.14,Mortgage,West,False,2023-12
TXN-006689,CUST-00205,2023-12-25,Transfer,32.97,Savings Account,South,False,2023-12
TXN-048388,CUST-01394,2023-12-25,Interest,97.69,Personal Loan,East,False,2023-12
TXN-028804,CUST-00827,2023-12-25,Payment,74.24,Auto Loan,South,False,2023-12
TXN-035498,CUST-01022,2023-12-25,Transfer,15.98,Personal Loan,North,False,2023-12
TXN-014158,CUST-00413,2023-12-25,Deposit,133.26,Insurance,West,False,2023-12
TXN-021934,CUST-00630,2023-12-25,Payment,22.75,Investment Fund,Central,False,2023-12
TXN-021665,CUST-00623,2023-12-25,Withdrawal,24.82,Credit Card,East,False,2023-12
TXN-015049,CUST-00438,2023-12-25,Fee,48.23,Personal Loan,East,False,2023-12
TXN-024411,CUST-00703,2023-12-25,Deposit,126.74,Mortgage,East,False,2023-12
TXN-014202,CUST-00414,2023-12-25,Withdrawal,34.09,Credit Card,South,False,2023-12
TXN-013400,CUST-00393,2023-12-25,Transfer,50.47,Business Loan,West,False,2023-12
TXN-020200,CUST-00579,2023-12-25,Transfer,53.16,Mortgage,North,False,2023-12
TXN-018842,CUST-00541,2023-12-25,Withdrawal,147.7,Mortgage,Central,False,2023-12
TXN-015444,CUST-00449,2023-12-25,Fee,77.51,Investment Fund,Central,False,2023-12
TXN-015659,CUST-00454,2023-12-25,Fee,59.36,Investment Fund,East,False,2023-12
TXN-017670,CUST-00507,2023-12-25,Transfer,2.87,Insurance,Central,False,2023-12
TXN-022261,CUST-00641,2023-12-25,Fee,67.77,Insurance,North,False,2023-12
TXN-014002,CUST-00409,2023-12-25,Payment,52.76,Investment Fund,Central,False,2023-12
TXN-022603,CUST-00650,2023-12-25,Fee,17.99,Credit Card,South,False,2023-12
TXN-021589,CUST-00621,2023-12-25,Deposit,61.5,Business Loan,West,False,2023-12
TXN-016607,CUST-00480,2023-12-25,Payment,66.46,Business Loan,North,False,2023-12
TXN-015178,CUST-00442,2023-12-25,Transfer,15.62,Investment Fund,West,False,2023-12
TXN-017548,CUST-00503,2023-12-25,Withdrawal,147.3,Auto Loan,North,False,2023-12
TXN-015676,CUST-00454,2023-12-25,Payment,38.12,Credit Card,East,False,2023-12
TXN-021267,CUST-00613,2023-12-25,Interest,16.23,Personal Loan,North,False,2023-12
TXN-021192,CUST-00610,2023-12-25,Interest,13.65,Savings Account,East,False,2023-12
TXN-024367,CUST-00701,2023-12-25,Transfer,88.11,Auto Loan,North,False,2023-12
TXN-023382,CUST-00672,2023-12-25,Withdrawal,42.17,Investment Fund,Central,False,2023-12
TXN-016576,CUST-00478,2023-12-25,Interest,6.82,Personal Loan,South,False,2023-12
TXN-015161,CUST-00441,2023-12-25,Payment,3.13,Personal Loan,West,False,2023-12
TXN-021794,CUST-00626,2023-12-25,Interest,155.83,Savings Account,West,False,2023-12
TXN-023348,CUST-00671,2023-12-25,Transfer,104.0,Insurance,South,False,2023-12
TXN-011067,CUST-00327,2023-12-25,Interest,5.5,Business Loan,East,False,2023-12
TXN-026455,CUST-00761,2023-12-26,Fee,20.93,Insurance,West,False,2023-12
TXN-007985,CUST-00240,2023-12-26,Deposit,4.6,Insurance,East,False,2023-12
TXN-013602,CUST-00398,2023-12-26,Transfer,3.9,Savings Account,East,False,2023-12
TXN-011062,CUST-00327,2023-12-26,Deposit,32.8,Mortgage,East,False,2023-12
TXN-021497,CUST-00619,2023-12-26,Withdrawal,104.62,Insurance,South,False,2023-12
TXN-027600,CUST-00793,2023-12-26,Withdrawal,159.88,Personal Loan,East,False,2023-12
TXN-021536,CUST-00620,2023-12-26,Fee,8.4,Business Loan,South,False,2023-12
TXN-021209,CUST-00611,2023-12-26,Withdrawal,3.65,Savings Account,North,False,2023-12
TXN-032888,CUST-00947,2023-12-26,Deposit,74.46,Insurance,East,False,2023-12
TXN-013899,CUST-00406,2023-12-26,Transfer,15.78,Savings Account,Central,False,2023-12
TXN-011383,CUST-00336,2023-12-26,Fee,25.31,Savings Account,East,False,2023-12
TXN-038587,CUST-01112,2023-12-26,Interest,29.82,Auto Loan,Central,False,2023-12
TXN-051858,CUST-01495,2023-12-26,Payment,42.07,Investment Fund,North,False,2023-12
TXN-000648,CUST-00018,2023-12-26,Deposit,35.39,Savings Account,South,False,2023-12
TXN-025819,CUST-00744,2023-12-26,Transfer,91.11,Investment Fund,West,False,2023-12
TXN-041753,CUST-01203,2023-12-26,Transfer,18.49,Business Loan,North,False,2023-12
TXN-042384,CUST-01224,2023-12-26,Transfer,57.47,Credit Card,North,False,2023-12
TXN-003710,CUST-00114,2023-12-26,Deposit,52.26,Insurance,South,False,2023-12
TXN-026352,CUST-00759,2023-12-26,Interest,149.9,Personal Loan,North,False,2023-12
TXN-018300,CUST-00525,2023-12-26,Transfer,5.08,Savings Account,North,False,2023-12
TXN-044849,CUST-01293,2023-12-26,Payment,49.41,Mortgage,Central,False,2023-12
TXN-017327,CUST-00498,2023-12-26,Withdrawal,51.21,Business Loan,East,False,2023-12
TXN-009832,CUST-00291,2023-12-26,Withdrawal,8.65,Credit Card,Central,False,2023-12
TXN-027909,CUST-00803,2023-12-26,Interest,90.21,Savings Account,North,False,2023-12
TXN-011179,CUST-00330,2023-12-26,Payment,32.38,Auto Loan,South,False,2023-12
TXN-027881,CUST-00802,2023-12-26,Interest,79.92,Business Loan,East,False,2023-12
TXN-036484,CUST-01049,2023-12-26,Transfer,111.46,Business Loan,East,False,2023-12
TXN-036618,CUST-01054,2023-12-26,Payment,22.6,Mortgage,West,False,2023-12
TXN-044286,CUST-01278,2023-12-26,Withdrawal,90.58,Mortgage,East,False,2023-12
TXN-012868,CUST-00377,2023-12-26,Deposit,14.44,Business Loan,Central,False,2023-12
TXN-005807,CUST-00177,2023-12-26,Fee,29.59,Personal Loan,Central,False,2023-12
TXN-028091,CUST-00806,2023-12-26,Withdrawal,28.85,Credit Card,North,False,2023-12
TXN-026216,CUST-00755,2023-12-26,Deposit,3.57,Personal Loan,West,False,2023-12
TXN-048162,CUST-01387,2023-12-26,Withdrawal,41.4,Credit Card,South,False,2023-12
TXN-015696,CUST-00455,2023-12-26,Withdrawal,19.31,Insurance,Central,False,2023-12
TXN-020796,CUST-00597,2023-12-26,Transfer,23.06,Business Loan,Central,False,2023-12
TXN-008273,CUST-00248,2023-12-26,Payment,49.42,Business Loan,West,False,2023-12
TXN-023863,CUST-00686,2023-12-26,Interest,4.48,Mortgage,West,False,2023-12
TXN-008195,CUST-00246,2023-12-26,Payment,4.44,Business Loan,North,False,2023-12
TXN-047394,CUST-01363,2023-12-26,Payment,126.95,Investment Fund,North,False,2023-12
TXN-017948,CUST-00515,2023-12-26,Payment,5.88,Investment Fund,East,False,2023-12
TXN-017992,CUST-00517,2023-12-26,Transfer,40.15,Investment Fund,Central,False,2023-12
TXN-020604,CUST-00591,2023-12-26,Deposit,35.79,Personal Loan,East,False,2023-12
TXN-003346,CUST-00101,2023-12-26,Deposit,34.52,Personal Loan,South,False,2023-12
TXN-033381,CUST-00962,2023-12-26,Deposit,86.43,Mortgage,East,False,2023-12
TXN-043195,CUST-01246,2023-12-26,Deposit,54.44,Business Loan,West,False,2023-12
TXN-022398,CUST-00645,2023-12-26,Payment,39.19,Savings Account,East,False,2023-12
TXN-009356,CUST-00277,2023-12-26,Payment,102.46,Savings Account,South,False,2023-12
TXN-048590,CUST-01400,2023-12-26,Withdrawal,11.17,Investment Fund,South,False,2023-12
